YearStart,YearEnd,LocationAbbr,LocationDesc,CountyName,DataSource,Topic,Category,Question,Response,Age,Sex,Race_Ethnicity,Risk_Factor,Risk_Factor_Repsonse,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size
2022,2022,UT,Utah,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,Other,All patients,Total,%,Crude Prevalence,36.52,,,34.67,38.39,960
2022,2022,UT,Utah,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,36.34,,,36.18,36.5,119700
2022,2022,CA,California,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,26.09,,,25.4,26.79,4010
2022,2022,CA,California,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,28.82,,,28.66,28.98,92080
2022,2022,LA,Louisiana,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,Asian,All patients,Total,%,Crude Prevalence,31.85,,,30.82,32.89,2500
2022,2022,MD,Maryland,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,30.19,,,30,30.38,69460
2022,2022,MA,Massachusetts,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,38.55,,,38.45,38.65,363100
2022,2022,MI,Michigan,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,28.03,,,27.57,28.5,10010
2022,2022,NV,Nevada,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,31.07,,,30.91,31.23,102400
2022,2022,OK,Oklahoma,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,30.66,,,30.21,31.11,12420
2022,2022,PA,Pennsylvania,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,29.46,,,29.26,29.66,57480
2022,2022,UT,Utah,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,29.28,,,27.39,31.23,650
2022,2022,DE,Delaware,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,41.03,,,30.01,52.75,30
2022,2022,MN,Minnesota,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,27.35,,,26.15,28.56,1460
2022,2022,MS,Mississippi,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,27.99,,,24.55,31.64,180
2022,2022,NE,Nebraska,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,26.77,,,24.28,29.36,320
2022,2022,OK,Oklahoma,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,33.32,,,33.19,33.44,178700
2022,2022,SC,South Carolina,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,All races,All patients,Total,%,Crude Prevalence,34.91,,,34.82,35,347200
2022,2022,SD,South Dakota,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,Other,All patients,Total,%,Crude Prevalence,34.24,,,30.81,37.8,250
2022,2022,VA,Virginia,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,31.35,,,30.85,31.84,10630
2022,2022,WV,West Virginia,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,31.48,,,31.33,31.64,115300
2022,2022,WI,Wisconsin,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,28.34,,,27.14,29.56,1540
2022,2022,GA,Georgia,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,Other,All patients,Total,%,Crude Prevalence,37.1,,,36.02,38.18,2870
2022,2022,MO,Missouri,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,Other,All patients,Total,%,Crude Prevalence,38.6,,,37.02,40.2,1410
2022,2022,RI,Rhode Island,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,32.15,,,31.01,33.29,2100
2022,2022,AL,Alabama,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,33.05,,,32.94,33.17,227600
2022,2022,CT,Connecticut,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,38.54,,,33.73,43.52,150
2022,2022,DC,District Of Columbia,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,33.85,,,32.25,35.48,1130
2022,2022,TN,Tennessee,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,25.93,,,22.72,29.35,180
2022,2022,WA,Washington,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,26.34,,,25.95,26.74,12720
2022,2022,WV,West Virginia,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,28.74,,,27.88,29.62,2990
2022,2022,US,National,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,All races,All patients,Total,%,Crude Prevalence,34.61,,,34.6,34.63,18560000
2022,2022,AZ,Arizona,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,All races,All patients,Total,%,Crude Prevalence,33.67,,,33.59,33.76,404200
2022,2022,GA,Georgia,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,24.87,,,21.81,28.13,190
2022,2022,ID,Idaho,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,29.57,,,26.61,32.66,270
2022,2022,IL,Illinois,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,Asian,All patients,Total,%,Crude Prevalence,35.43,,,35.04,35.82,20720
2022,2022,IN,Indiana,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,Asian,All patients,Total,%,Crude Prevalence,32.7,,,31.7,33.72,2750
2022,2022,LA,Louisiana,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,33.06,,,32.4,33.72,6540
2022,2022,NJ,New Jersey,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,37.48,,,37.38,37.58,363400
2022,2022,SC,South Carolina,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,Asian,All patients,Total,%,Crude Prevalence,32.66,,,31.61,33.72,2510
2022,2022,TX,Texas,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,30.33,,,30.19,30.47,124000
2022,2022,WI,Wisconsin,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,30.57,,,29.96,31.18,6730
2022,2022,WI,Wisconsin,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,Other,All patients,Total,%,Crude Prevalence,38.5,,,37.03,40,1620
2022,2022,AL,Alabama,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,31.82,,,31.62,32.01,68710
2022,2022,HI,Hawaii,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,Asian,All patients,Total,%,Crude Prevalence,39.22,,,38.94,39.5,45720
2022,2022,ID,Idaho,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,Other,All patients,Total,%,Crude Prevalence,38.44,,,36.13,40.8,660
2022,2022,NH,New Hampshire,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,27.05,,,25.57,28.57,930
2022,2022,NY,New York,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,Other,All patients,Total,%,Crude Prevalence,37.27,,,36.78,37.76,14010
2022,2022,PA,Pennsylvania,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,27.06,,,26.73,27.38,19400
2022,2022,WI,Wisconsin,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,38.2,,,38.1,38.29,372400
2022,2022,WY,Wyoming,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,25.88,,,24.57,27.23,1100
2022,2022,US,National,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,28.75,,,28.55,28.95,57500
2022,2022,PR,Puerto Rico,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,,,Value suppressed,,,
2022,2022,AR,Arkansas,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,Asian,All patients,Total,%,Crude Prevalence,29.64,,,28.18,31.14,1110
2022,2022,MA,Massachusetts,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,34.34,,,34,34.68,26210
2022,2022,NY,New York,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,30.99,,,30.84,31.14,110700
2022,2022,OR,Oregon,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,30.57,,,29.65,31.49,2970
2022,2022,OR,Oregon,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,34.56,,,34.45,34.68,242400
2022,2022,AZ,Arizona,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,Other,All patients,Total,%,Crude Prevalence,34.65,,,33.7,35.61,3340
2022,2022,FL,Florida,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,Other,All patients,Total,%,Crude Prevalence,36.52,,,35.98,37.06,11100
2022,2022,IN,Indiana,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,22.44,,,18.73,26.49,110
2022,2022,IN,Indiana,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,27.48,,,26.91,28.05,6520
2022,2022,MI,Michigan,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,All races,All patients,Total,%,Crude Prevalence,32.43,,,32.37,32.5,594600
2022,2022,NJ,New Jersey,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,32.25,,,32.01,32.5,46230
2022,2022,WV,West Virginia,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,26.07,,,24.16,28.05,520
2022,2022,NV,Nevada,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,28.2,,,27.75,28.66,10850
2022,2022,NM,New Mexico,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,All races,All patients,Total,%,Crude Prevalence,31.92,,,31.77,32.07,118500
2022,2022,PA,Pennsylvania,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,37.13,,,37.06,37.19,763700
2022,2022,SC,South Carolina,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,Other,All patients,Total,%,Crude Prevalence,37.26,,,35.65,38.9,1280
2022,2022,DC,District Of Columbia,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,Other,All patients,Total,%,Crude Prevalence,42.16,,,38.21,46.18,260
2022,2022,GA,Georgia,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,32.94,,,32.8,33.08,139000
2022,2022,IL,Illinois,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,30.02,,,29.84,30.21,71890
2022,2022,MA,Massachusetts,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,26.56,,,23.14,30.21,170
2022,2022,MA,Massachusetts,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,Asian,All patients,Total,%,Crude Prevalence,38.6,,,38.11,39.09,14680
2022,2022,OR,Oregon,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,Other,All patients,Total,%,Crude Prevalence,37.23,,,36.01,38.46,2260
2022,2022,KS,Kansas,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,29.9,,,27.99,31.86,660
2022,2022,NJ,New Jersey,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,30.81,,,30.58,31.05,45940
2022,2022,SC,South Carolina,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,30.27,,,29.52,31.04,4310
2022,2022,US,National,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,31.82,,,31.78,31.86,1641000
2022,2022,VI,U.S. Virgin Islands,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,28.33,,,26.63,30.08,760
2022,2022,CO,Colorado,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,28.39,,,28.08,28.69,23660
2022,2022,CT,Connecticut,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,36.97,,,36.52,37.42,16290
2022,2022,NM,New Mexico,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,27.95,,,27.69,28.2,33960
2022,2022,OR,Oregon,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,Asian,All patients,Total,%,Crude Prevalence,36.05,,,35.39,36.72,7290
2022,2022,WV,West Virginia,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,Other,All patients,Total,%,Crude Prevalence,34.05,,,31.21,36.99,360
2022,2022,CA,California,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,33.1,,,33.05,33.15,1006000
2022,2022,MS,Mississippi,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,32.99,,,32.83,33.15,115900
2022,2022,NC,North Carolina,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,Asian,All patients,Total,%,Crude Prevalence,32.58,,,31.96,33.21,7010
2022,2022,UT,Utah,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,All races,All patients,Total,%,Crude Prevalence,35.78,,,35.62,35.94,129700
2022,2022,CT,Connecticut,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,Asian,All patients,Total,%,Crude Prevalence,39.38,,,38.53,40.24,4970
2022,2022,CT,Connecticut,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,Other,All patients,Total,%,Crude Prevalence,41.84,,,40.39,43.31,1870
2022,2022,ME,Maine,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,Asian,All patients,Total,%,Crude Prevalence,32.78,,,30.5,35.12,530
2022,2022,MS,Mississippi,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,All races,All patients,Total,%,Crude Prevalence,32.04,,,31.91,32.17,168700
2022,2022,NH,New Hampshire,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,Asian,All patients,Total,%,Crude Prevalence,32.69,,,30.69,34.73,690
2022,2022,NC,North Carolina,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,30.2,,,29.73,30.68,10810
2022,2022,PA,Pennsylvania,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,Asian,All patients,Total,%,Crude Prevalence,34.64,,,34.16,35.12,12990
2022,2022,WA,Washington,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,25.39,,,24.54,26.26,2550
2022,2022,VI,U.S. Virgin Islands,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,All races,All patients,Total,%,Crude Prevalence,31.99,,,31.29,32.69,5440
2022,2022,DE,Delaware,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,33.48,,,32.22,34.77,1780
2022,2022,KS,Kansas,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,30.11,,,29.43,30.8,5290
2022,2022,LA,Louisiana,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,Other,All patients,Total,%,Crude Prevalence,35.58,,,33.78,37.4,980
2022,2022,SD,South Dakota,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,39.16,,,38.91,39.41,58600
2022,2022,TX,Texas,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,33.65,,,33.55,33.75,285700
2022,2022,VT,Vermont,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,23.21,,,12.98,36.42,10
2022,2022,GA,Georgia,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,28.49,,,28.03,28.96,10450
2022,2022,MO,Missouri,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,32.7,,,32.4,33,31470
2022,2022,NM,New Mexico,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,30.81,,,30.12,31.51,5240
2022,2022,OK,Oklahoma,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,27.26,,,26.61,27.93,4810
2022,2022,TX,Texas,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,34.95,,,34.89,35.01,812700
2022,2022,CT,Connecticut,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,41.86,,,41.72,42,198800
2022,2022,ID,Idaho,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,29.97,,,27.94,32.06,580
2022,2022,IA,Iowa,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,Asian,All patients,Total,%,Crude Prevalence,34.52,,,33.11,35.95,1500
2022,2022,MD,Maryland,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,31.5,,,30.94,32.06,8410
2022,2022,MS,Mississippi,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,30.27,,,30.04,30.49,50410
2022,2022,NV,Nevada,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,28.73,,,26.96,30.56,710
2022,2022,RI,Rhode Island,,Medicare FFS MA,,,Annual prevalence of diagnosed cataracts,All Cataracts,All Ages,Both sexes,All races,All patients,Total,%,Crude Prevalence,41.3,,,41.08,41.53,76430
