YearStart,YearEnd,LocationAbbr,LocationDesc,CountyName,DataSource,Topic,Category,Question,Response,Age,Sex,Race_Ethnicity,Risk_Factor,Risk_Factor_Repsonse,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size
2022,2022,MS,Mississippi,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,13.14,,,11.06,15.44,130
2022,2022,NV,Nevada,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,12.38,,,12.28,12.48,52250
2022,2022,ND,North Dakota,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,12.55,,,12.35,12.75,13490
2022,2022,WY,Wyoming,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,10.61,,,10.41,10.81,9720
2022,2022,US,National,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,19.74,,,19.68,19.79,354200
2022,2022,CA,California,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,19.89,,,19.8,19.99,132300
2022,2022,CA,California,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,18.8,,,18.56,19.03,19650
2022,2022,ME,Maine,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,18.26,,,15.95,20.75,190
2022,2022,MN,Minnesota,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,12.44,,,11.89,13,1710
2022,2022,MN,Minnesota,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,14.07,,,13.99,14.15,110800
2022,2022,NV,Nevada,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,18.59,,,18.15,19.03,5560
2022,2022,OK,Oklahoma,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,11.31,,,11.22,11.39,62420
2022,2022,SD,South Dakota,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,12.4,,,12.23,12.57,17960
2022,2022,VI,U.S. Virgin Islands,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,28.95,,,28.12,29.79,3310
2022,2022,CO,Colorado,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,17.23,,,16.7,17.76,3360
2022,2022,CT,Connecticut,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,18.74,,,18.64,18.85,97790
2022,2022,IA,Iowa,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,20.26,,,19.3,21.25,1340
2022,2022,KY,Kentucky,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,10.15,,,10.08,10.23,62790
2022,2022,NH,New Hampshire,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,17.31,,,15.63,19.09,330
2022,2022,SC,South Carolina,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,13.79,,,12.99,14.61,970
2022,2022,AR,Arkansas,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,11.67,,,10.93,12.43,830
2022,2022,DC,District Of Columbia,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,27.13,,,26.67,27.6,9670
2022,2022,HI,Hawaii,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,23.11,,,22.94,23.29,50690
2022,2022,MI,Michigan,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,17.02,,,16.51,17.53,3630
2022,2022,MS,Mississippi,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,10.9,,,9.84,12.04,350
2022,2022,NV,Nevada,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,14.31,,,13.92,14.7,4460
2022,2022,ND,North Dakota,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,13.66,,,12.16,15.26,270
2022,2022,PA,Pennsylvania,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,17.07,,,13.4,21.26,60
2022,2022,TX,Texas,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,21.12,,,20.98,21.26,66400
2022,2022,FL,Florida,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,24.86,,,24.72,25.01,86050
2022,2022,NM,New Mexico,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,15.93,,,14.91,17,770
2022,2022,OH,Ohio,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,19.51,,,19.31,19.71,29920
2022,2022,US,National,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,13.65,,,13.64,13.66,4966000
2022,2022,PR,Puerto Rico,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,18.63,,,18.52,18.73,97640
2022,2022,AR,Arkansas,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,13.11,,,11.95,14.33,410
2022,2022,CT,Connecticut,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,26.9,,,26.43,27.36,9370
2022,2022,GA,Georgia,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,14.63,,,14.57,14.69,195200
2022,2022,ID,Idaho,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,15.09,,,13.71,16.56,370
2022,2022,ND,North Dakota,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,10.51,,,7.65,13.99,40
2022,2022,CO,Colorado,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,12.59,,,12.03,13.17,1670
2022,2022,DC,District Of Columbia,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,26.02,,,22.52,29.77,150
2022,2022,ID,Idaho,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,19.25,,,16.28,22.52,120
2022,2022,IL,Illinois,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,13.42,,,13.36,13.48,177800
2022,2022,KS,Kansas,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,15.37,,,13.76,17.09,290
2022,2022,LA,Louisiana,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,13.37,,,12.86,13.89,2260
2022,2022,MO,Missouri,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,12.19,,,12.12,12.26,102700
2022,2022,NH,New Hampshire,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,17.54,,,15.32,19.93,190
2022,2022,SC,South Carolina,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,9.85,,,7.13,13.17,40
2022,2022,UT,Utah,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,9.89,,,9.79,10,29680
2022,2022,WA,Washington,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,12.45,,,11.71,13.22,930
2022,2022,WV,West Virginia,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,11.88,,,11.77,12,37850
2022,2022,WI,Wisconsin,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,11.5,,,10.83,12.19,990
2022,2022,MD,Maryland,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,17.88,,,17.8,17.97,136000
2022,2022,MA,Massachusetts,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,18.12,,,18.04,18.19,178100
2022,2022,MI,Michigan,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,23.22,,,23.01,23.43,36360
2022,2022,NJ,New Jersey,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,17.03,,,16.95,17.11,152300
2022,2022,OK,Oklahoma,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,19.02,,,18.57,19.47,5500
2022,2022,DC,District Of Columbia,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,17.39,,,15.36,19.57,220
2022,2022,MO,Missouri,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,15.74,,,14.5,17.05,510
2022,2022,NM,New Mexico,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,15.03,,,14.42,15.65,1980
2022,2022,NM,New Mexico,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,9.64,,,9.51,9.77,19430
2022,2022,VT,Vermont,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,14.92,,,14.71,15.12,16990
2022,2022,GA,Georgia,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,12.29,,,9.46,15.59,60
2022,2022,SD,South Dakota,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,12.44,,,12.26,12.61,17200
2022,2022,AZ,Arizona,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,13.66,,,13.6,13.73,148800
2022,2022,AR,Arkansas,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,21.3,,,20.94,21.67,10260
2022,2022,NE,Nebraska,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,13.6,,,13.48,13.73,37490
2022,2022,OK,Oklahoma,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,13.41,,,13.03,13.8,4100
2022,2022,OR,Oregon,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,12.46,,,12.38,12.54,86480
2022,2022,WA,Washington,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,12.21,,,11.89,12.54,4770
2022,2022,US,National,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,22.02,,,21.98,22.05,945900
2022,2022,US,National,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,16.22,,,16.18,16.25,707300
2022,2022,DC,District Of Columbia,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,23.62,,,23.28,23.96,14130
2022,2022,HI,Hawaii,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,22.04,,,20.22,23.96,430
2022,2022,LA,Louisiana,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,11.87,,,11.78,11.96,53620
2022,2022,NM,New Mexico,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,10.1,,,10,10.2,32670
2022,2022,TX,Texas,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,15.3,,,15.21,15.38,111000
2022,2022,WV,West Virginia,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,13.97,,,12.04,16.09,160
2022,2022,AR,Arkansas,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,12.19,,,12.09,12.3,48540
2022,2022,MN,Minnesota,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,14.13,,,14.06,14.21,118000
2022,2022,MO,Missouri,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,12.78,,,12.71,12.85,119900
2022,2022,NV,Nevada,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,11.92,,,11.63,12.22,5670
2022,2022,NM,New Mexico,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,11.7,,,10.61,12.87,370
2022,2022,NM,New Mexico,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,10,,,9.81,10.19,9820
2022,2022,NY,New York,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,28,,,27.79,28.2,52890
2022,2022,NC,North Carolina,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,12.46,,,12.08,12.85,3560
2022,2022,WA,Washington,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,13.19,,,13.12,13.26,123700
2022,2022,WI,Wisconsin,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,12.8,,,12.73,12.87,121200
2022,2022,WI,Wisconsin,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,12.63,,,12.56,12.7,111600
2022,2022,AK,Alaska,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,11.35,,,11.13,11.57,9070
2022,2022,MO,Missouri,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,12.55,,,11.94,13.18,1400
2022,2022,NE,Nebraska,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,13.45,,,13.32,13.59,34650
2022,2022,OR,Oregon,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,16.33,,,15.8,16.88,3010
2022,2022,TN,Tennessee,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,11.22,,,10.63,11.83,1220
2022,2022,WY,Wyoming,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,14.11,,,10.83,17.92,60
2022,2022,VI,U.S. Virgin Islands,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,25.16,,,24.48,25.84,4010
2022,2022,AL,Alabama,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,11.58,,,11.5,11.67,68420
2022,2022,FL,Florida,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,16.57,,,16.53,16.61,627700
2022,2022,IL,Illinois,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,13.11,,,10.13,16.58,60
2022,2022,VI,U.S. Virgin Islands,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,25.42,,,20,31.48,60
2022,2022,AL,Alabama,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,13.24,,,12.28,14.24,620
2022,2022,AZ,Arizona,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,20.91,,,20.45,21.38,6170
2022,2022,DE,Delaware,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,17.49,,,17.31,17.67,30240
2022,2022,DE,Delaware,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,16.28,,,16.09,16.48,22580
2022,2022,MD,Maryland,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,17.18,,,16.7,17.67,4040
2022,2022,MI,Michigan,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,14.51,,,14.46,14.57,230800
2022,2022,NH,New Hampshire,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,16.26,,,14.8,17.82,380
2022,2022,PA,Pennsylvania,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,16.43,,,16.38,16.48,343100
2022,2022,PA,Pennsylvania,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,17.33,,,17,17.67,8630
2022,2022,SD,South Dakota,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,10.65,,,9.68,11.68,400
2022,2022,VT,Vermont,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,13.79,,,11.35,16.53,100
2022,2022,WI,Wisconsin,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,14.8,,,13.67,15.98,550
2022,2022,AZ,Arizona,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,13.03,,,12.96,13.1,114500
2022,2022,CT,Connecticut,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,18.08,,,17.97,18.2,79250
2022,2022,PA,Pennsylvania,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,22.05,,,21.84,22.27,32450
2022,2022,LA,Louisiana,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,16.93,,,15.46,18.48,410
2022,2022,ME,Maine,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,15.68,,,13.79,17.72,210
2022,2022,NY,New York,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,24.83,,,24.68,24.99,73580
2022,2022,OH,Ohio,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,13.55,,,10.37,17.27,60
2022,2022,TN,Tennessee,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,18.72,,,18.49,18.94,21500
2022,2022,VT,Vermont,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,,,Value suppressed,,,
2022,2022,VT,Vermont,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,13.94,,,10.73,17.68,60
2022,2022,WV,West Virginia,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,18.08,,,17.25,18.94,1450
2022,2022,VI,U.S. Virgin Islands,,Medicare FFS MA,,,Annual prevalence of diagnosed glaucoma,All Glaucoma,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,,,Value suppressed,,,
