YearStart,YearEnd,LocationAbbr,LocationDesc,CountyName,DataSource,Topic,Category,Question,Response,Age,Sex,Race_Ethnicity,Risk_Factor,Risk_Factor_Repsonse,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size
2022,2022,TX,Texas,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,10.26,,,10.22,10.29,340800
2022,2022,TX,Texas,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,10.87,,,10.83,10.91,232700
2022,2022,WV,West Virginia,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,14.02,,,11.83,16.44,130
2022,2022,AK,Alaska,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,8.71,,,7.76,9.73,290
2022,2022,AR,Arkansas,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,7.71,,,7.1,8.36,550
2022,2022,CA,California,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,6.28,,,6.19,6.37,16130
2022,2022,HI,Hawaii,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,16.57,,,16.35,16.79,18090
2022,2022,NH,New Hampshire,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,8.13,,,6.71,9.73,110
2022,2022,PR,Puerto Rico,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,9.91,,,5.05,17.04,10
2022,2022,NH,New Hampshire,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,8.85,,,7.74,10.07,210
2022,2022,NH,New Hampshire,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,11.29,,,9.48,13.33,120
2022,2022,NJ,New Jersey,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,14.14,,,13.94,14.34,16850
2022,2022,OR,Oregon,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,9.45,,,8.55,10.41,370
2022,2022,TN,Tennessee,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,10.01,,,9.95,10.07,103100
2022,2022,VT,Vermont,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,10.68,,,10.5,10.87,11910
2022,2022,WI,Wisconsin,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,9.94,,,8.99,10.95,370
2022,2022,IA,Iowa,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,11.99,,,11.91,12.09,60400
2022,2022,LA,Louisiana,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,12.61,,,11.32,14,310
2022,2022,NV,Nevada,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,7.79,,,7.55,8.03,3700
2022,2022,PR,Puerto Rico,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,12.87,,,7.04,21,10
2022,2022,VI,U.S. Virgin Islands,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,15.98,,,15.41,16.55,2550
2022,2022,CA,California,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,9.97,,,9.79,10.15,10420
2022,2022,ID,Idaho,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,11.06,,,9.53,12.75,170
2022,2022,IN,Indiana,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,10.66,,,10.6,10.73,93710
2022,2022,MD,Maryland,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,12.39,,,12.29,12.48,62360
2022,2022,MI,Michigan,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,11.82,,,11.39,12.27,2520
2022,2022,MO,Missouri,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,11.6,,,10.51,12.75,370
2022,2022,ND,North Dakota,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,10.13,,,8.83,11.55,200
2022,2022,SD,South Dakota,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,10,,,9.84,10.15,14480
2022,2022,VA,Virginia,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,10.4,,,7.66,13.71,40
2022,2022,NM,New Mexico,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,9.01,,,8.03,10.05,290
2022,2022,VT,Vermont,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,7.09,,,4.8,10.02,30
2022,2022,WA,Washington,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,10.42,,,10.18,10.66,6500
2022,2022,OR,Oregon,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,7.07,,,6.74,7.41,1630
2022,2022,HI,Hawaii,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,14.41,,,14.14,14.68,9720
2022,2022,IA,Iowa,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,13.69,,,12.05,15.47,220
2022,2022,IA,Iowa,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,12.12,,,12.02,12.21,58730
2022,2022,MS,Mississippi,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,9.3,,,9.13,9.46,11400
2022,2022,NC,North Carolina,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,7.11,,,6.43,7.82,380
2022,2022,RI,Rhode Island,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,11.87,,,10.56,13.29,270
2022,2022,SD,South Dakota,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,7.35,,,5.2,10.03,40
2022,2022,UT,Utah,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,6.49,,,5.32,7.82,100
2022,2022,VA,Virginia,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,13.49,,,12.84,14.16,1390
2022,2022,AK,Alaska,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,11.11,,,10.87,11.36,7020
2022,2022,AR,Arkansas,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,8.88,,,7.91,9.92,280
2022,2022,CA,California,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,9.85,,,9.78,9.92,65540
2022,2022,FL,Florida,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,12.42,,,12.39,12.46,470700
2022,2022,GA,Georgia,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,8.05,,,5.76,10.88,40
2022,2022,ID,Idaho,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,10.61,,,9.06,12.33,150
2022,2022,MA,Massachusetts,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,11.09,,,10.82,11.36,5890
2022,2022,MS,Mississippi,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,10.22,,,10.13,10.31,44450
2022,2022,NM,New Mexico,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,6.25,,,5.59,6.97,300
2022,2022,OH,Ohio,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,10.6,,,10.56,10.65,188200
2022,2022,SD,South Dakota,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,8.92,,,6.81,11.42,60
2022,2022,WY,Wyoming,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,6.83,,,4.47,9.92,20
2022,2022,US,National,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,10.49,,,10.34,10.65,15570
2022,2022,DC,District Of Columbia,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,13.71,,,13.43,13.99,8200
2022,2022,IA,Iowa,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,9.82,,,8.89,10.82,370
2022,2022,MT,Montana,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,9.72,,,9.59,9.86,17710
2022,2022,NC,North Carolina,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,9.74,,,9.63,9.86,26620
2022,2022,ND,North Dakota,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,11.26,,,8.66,14.31,60
2022,2022,RI,Rhode Island,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,14.05,,,13.88,14.22,22550
2022,2022,WA,Washington,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,10.62,,,10.12,11.14,1510
2022,2022,VI,U.S. Virgin Islands,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,15.04,,,13.31,16.92,230
2022,2022,AR,Arkansas,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,9.31,,,9.05,9.57,4480
2022,2022,CO,Colorado,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,9.93,,,9.86,10,73560
2022,2022,CT,Connecticut,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,11.91,,,11.57,12.26,4150
2022,2022,LA,Louisiana,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,11.91,,,11.81,12,53790
2022,2022,PA,Pennsylvania,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,11.9,,,11.61,12.19,5920
2022,2022,SC,South Carolina,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,8.88,,,8.23,9.57,630
2022,2022,TN,Tennessee,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,11.15,,,10.11,12.26,380
2022,2022,VT,Vermont,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,9.61,,,7.55,12,70
2022,2022,VI,U.S. Virgin Islands,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,0,,,,,0
2022,2022,AR,Arkansas,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,9.77,,,8.24,11.48,130
2022,2022,IL,Illinois,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,11.27,,,11.22,11.32,149300
2022,2022,KS,Kansas,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,12.18,,,12.08,12.28,46810
2022,2022,MO,Missouri,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,7.58,,,7.39,7.78,5450
2022,2022,NJ,New Jersey,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,16.22,,,15.62,16.84,2290
2022,2022,DE,Delaware,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,19.4,,,17.24,21.72,240
2022,2022,ID,Idaho,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,9.94,,,7.74,12.51,60
2022,2022,KS,Kansas,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,9.16,,,8.4,9.97,480
2022,2022,KY,Kentucky,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,9.8,,,5.59,15.65,20
2022,2022,MO,Missouri,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,8.14,,,7.64,8.66,910
2022,2022,OH,Ohio,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,11.32,,,10.86,11.79,2060
2022,2022,PA,Pennsylvania,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,12.27,,,9.12,16.02,50
2022,2022,TX,Texas,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,8.25,,,8.16,8.35,25960
2022,2022,WA,Washington,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,9.91,,,9.85,9.97,92940
2022,2022,WI,Wisconsin,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,9.38,,,9.32,9.44,82870
2022,2022,US,National,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,9.71,,,9.68,9.74,423500
2022,2022,MA,Massachusetts,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,10.66,,,10.33,10.98,3720
2022,2022,MA,Massachusetts,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,10.91,,,10.85,10.98,92210
2022,2022,OH,Ohio,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,8.91,,,8.54,9.29,2010
2022,2022,PA,Pennsylvania,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,12.57,,,12.52,12.61,262600
2022,2022,RI,Rhode Island,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,12.85,,,12.22,13.5,1360
2022,2022,AZ,Arizona,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,7.58,,,7.28,7.88,2240
2022,2022,DC,District Of Columbia,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,16.3,,,15.78,16.83,3140
2022,2022,HI,Hawaii,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,17.18,,,11.73,23.86,30
2022,2022,ME,Maine,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,13.33,,,11.32,15.56,140
2022,2022,OR,Oregon,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,9.27,,,9.2,9.34,58960
2022,2022,RI,Rhode Island,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,8.11,,,4.26,13.73,10
2022,2022,TX,Texas,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,11.65,,,11.23,12.08,2560
2022,2022,CT,Connecticut,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,11.5,,,11.16,11.85,3760
2022,2022,KS,Kansas,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,11.86,,,11.76,11.96,50280
2022,2022,MI,Michigan,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,11.8,,,11.74,11.85,161800
2022,2022,KS,Kansas,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,11.58,,,10.04,13.26,180
2022,2022,NE,Nebraska,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,11.13,,,11.01,11.25,30670
2022,2022,VI,U.S. Virgin Islands,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,11.55,,,10.33,12.85,290
2022,2022,AL,Alabama,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,11.47,,,10.15,12.9,250
2022,2022,MD,Maryland,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,13.42,,,12.68,14.19,1070
2022,2022,NE,Nebraska,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,7.55,,,6.94,8.2,530
2022,2022,NV,Nevada,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,11.67,,,10.27,13.18,230
2022,2022,NJ,New Jersey,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,14.7,,,11.3,18.66,60
2022,2022,WY,Wyoming,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,8.03,,,6.26,10.13,60
2022,2022,NJ,New Jersey,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,14.6,,,14.53,14.66,177800
2022,2022,OR,Oregon,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Asian,All patients,Total,%,Crude Prevalence,9.01,,,8.6,9.43,1660
2022,2022,SD,South Dakota,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,7.76,,,6.18,9.59,80
2022,2022,VA,Virginia,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,9.29,,,9.16,9.43,17720
2022,2022,AK,Alaska,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,8.91,,,7.53,10.45,140
2022,2022,DE,Delaware,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,11.85,,,11.45,12.25,3030
2022,2022,IA,Iowa,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Black, non-Hispanic",All patients,Total,%,Crude Prevalence,8.12,,,7.48,8.81,540
2022,2022,MI,Michigan,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,9.45,,,8.51,10.45,340
2022,2022,MI,Michigan,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,11.75,,,11.7,11.8,186900
2022,2022,NE,Nebraska,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,8.29,,,6.46,10.45,70
